Hand_L, , ,Hand_R, , ,Shoulder_L, , ,Shoulder_R, , 
-0.1835343,0.3036277,-2.122162,0.04554902,-0.01774053,-2.240096,-0.1891846,0.3009488,-2.623628,0.05673512,0.2894638,-2.581999
-0.1835343,0.3036277,-2.122162,0.04554902,-0.01774053,-2.240096,-0.1891846,0.3009488,-2.623628,0.05673512,0.2894638,-2.581999
-0.1835343,0.3036277,-2.122162,0.04554902,-0.01774053,-2.240096,-0.1891846,0.3009488,-2.623628,0.05673512,0.2894638,-2.581999
-0.1941335,0.2844017,-2.134083,0.06009638,0.06330095,-2.139851,-0.1919883,0.2956134,-2.655157,0.05857406,0.2857425,-2.5925
-0.1941335,0.2844017,-2.134083,0.06009638,0.06330095,-2.139851,-0.1919883,0.2956134,-2.655157,0.05857406,0.2857425,-2.5925
-0.1955673,0.2286743,-2.143162,0.04271062,0.03228727,-2.232398,-0.1940931,0.3033653,-2.662224,0.05555633,0.2909615,-2.587394
-0.1955673,0.2286743,-2.143162,0.04271062,0.03228727,-2.232398,-0.1940931,0.3033653,-2.662224,0.05555633,0.2909615,-2.587394
-0.1955673,0.2286743,-2.143162,0.04271062,0.03228727,-2.232398,-0.1940931,0.3033653,-2.662224,0.05555633,0.2909615,-2.587394
-0.1955673,0.2286743,-2.143162,0.04271062,0.03228727,-2.232398,-0.1940931,0.3033653,-2.662224,0.05555633,0.2909615,-2.587394
-0.2028273,0.194375,-2.144166,0.02795788,0.05661478,-2.246167,-0.1933101,0.2881055,-2.655126,0.03325087,0.2757662,-2.573227
-0.2028273,0.194375,-2.144166,0.02795788,0.05661478,-2.246167,-0.1933101,0.2881055,-2.655126,0.03325087,0.2757662,-2.573227
-0.1780091,0.1507,-2.114385,0.02192095,0.07143635,-2.252009,-0.1900123,0.2801194,-2.649134,0.03965221,0.2692761,-2.587
-0.1780091,0.1507,-2.114385,0.02192095,0.07143635,-2.252009,-0.1900123,0.2801194,-2.649134,0.03965221,0.2692761,-2.587
-0.1737401,0.1089431,-2.104888,0.01118454,0.08627359,-2.255834,-0.1731718,0.2935876,-2.652229,0.05596173,0.2789012,-2.609736
-0.1737401,0.1089431,-2.104888,0.01118454,0.08627359,-2.255834,-0.1731718,0.2935876,-2.652229,0.05596173,0.2789012,-2.609736
-0.1601082,0.08937109,-2.112098,0.05730469,0.29408,-2.176811,-0.1649666,0.2997943,-2.645331,0.06536877,0.2829403,-2.619085
-0.1601082,0.08937109,-2.112098,0.05730469,0.29408,-2.176811,-0.1649666,0.2997943,-2.645331,0.06536877,0.2829403,-2.619085
-0.1105928,0.2009081,-2.229677,0.06854139,0.3300394,-2.170749,-0.1737632,0.2961405,-2.632908,0.07118718,0.2799411,-2.63137
-0.1105928,0.2009081,-2.229677,0.06854139,0.3300394,-2.170749,-0.1737632,0.2961405,-2.632908,0.07118718,0.2799411,-2.63137
-0.1030965,0.198199,-2.247365,0.06557413,0.3509572,-2.173836,-0.1700856,0.3029593,-2.622503,0.07178415,0.2856514,-2.641917
-0.1030965,0.198199,-2.247365,0.06557413,0.3509572,-2.173836,-0.1700856,0.3029593,-2.622503,0.07178415,0.2856514,-2.641917
-0.1408447,0.07127222,-2.159643,0.06844732,0.3661825,-2.189622,-0.1690256,0.3116346,-2.617287,0.06823305,0.2963299,-2.640171
-0.1408447,0.07127222,-2.159643,0.06844732,0.3661825,-2.189622,-0.1690256,0.3116346,-2.617287,0.06823305,0.2963299,-2.640171
-0.1408447,0.07127222,-2.159643,0.06844732,0.3661825,-2.189622,-0.1690256,0.3116346,-2.617287,0.06823305,0.2963299,-2.640171
-0.1408447,0.07127222,-2.159643,0.06844732,0.3661825,-2.189622,-0.1690256,0.3116346,-2.617287,0.06823305,0.2963299,-2.640171
-0.1407023,0.0373886,-2.144845,0.07007497,0.3688444,-2.194832,-0.1699825,0.3153428,-2.613684,0.06369472,0.3010752,-2.636179
-0.1407023,0.0373886,-2.144845,0.07007497,0.3688444,-2.194832,-0.1699825,0.3153428,-2.613684,0.06369472,0.3010752,-2.636179
-0.1180243,-0.003205184,-2.242704,0.07162654,0.3928968,-2.174183,-0.1716423,0.3165714,-2.605632,0.06019705,0.3024135,-2.63539
-0.1180243,-0.003205184,-2.242704,0.07162654,0.3928968,-2.174183,-0.1716423,0.3165714,-2.605632,0.06019705,0.3024135,-2.63539
-0.1318039,0.01114202,-2.148388,0.05899733,0.4177744,-2.125176,-0.1748425,0.3165755,-2.605019,0.0621012,0.3008465,-2.632496
-0.1318039,0.01114202,-2.148388,0.05899733,0.4177744,-2.125176,-0.1748425,0.3165755,-2.605019,0.0621012,0.3008465,-2.632496
-0.1318039,0.01114202,-2.148388,0.05899733,0.4177744,-2.125176,-0.1748425,0.3165755,-2.605019,0.0621012,0.3008465,-2.632496
-0.1318039,0.01114202,-2.148388,0.05899733,0.4177744,-2.125176,-0.1748425,0.3165755,-2.605019,0.0621012,0.3008465,-2.632496
-0.1318039,0.01114202,-2.148388,0.05899733,0.4177744,-2.125176,-0.1748425,0.3165755,-2.605019,0.06378047,0.3016656,-2.618405
-0.1307477,0.008321312,-2.121091,0.05549299,0.4263268,-2.10337,-0.1809279,0.3165088,-2.597811,0.06378047,0.3016656,-2.618405
-0.1307477,0.008321312,-2.121091,0.05549299,0.4263268,-2.10337,-0.1809279,0.3165088,-2.597811,0.06378047,0.3016656,-2.618405
